week,type,n_agents,spoke_rate,mismatch_rate,mean_exposure_own,mean_climate_own,mean_feed_slots
2026-W12,education,15,0.06666666666666667,0.06666666666666667,1.0,0.1,10.0
2026-W12,marketing,23,1.0,0.0,7.0,0.7,10.0
2026-W12,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W12,mourning,22,0.0,0.0,0.0,0.0,10.0
2026-W12,other,21,0.0,0.0,0.0,0.0,10.0
2026-W13,education,15,1.0,1.0,2.0,0.2,10.0
2026-W13,marketing,23,0.5217391304347826,0.5217391304347826,2.0,0.2,10.0
2026-W13,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W13,mourning,22,1.0,0.0,5.0,0.5,10.0
2026-W13,other,21,0.0,0.0,0.0,0.0,10.0
2026-W14,education,15,1.0,1.0,2.0,0.2,10.0
2026-W14,marketing,23,0.4782608695652174,0.0,2.0,0.2,10.0
2026-W14,meme,19,0.0,0.0,1.0,0.1,10.0
2026-W14,mourning,22,0.0,0.0,2.0,0.2,10.0
2026-W14,other,21,0.42857142857142855,0.3333333333333333,2.0,0.2,10.0
2026-W15,education,15,0.8,0.8,2.0,0.2,10.0
2026-W15,marketing,23,0.43478260869565216,0.13043478260869565,2.0,0.2,10.0
2026-W15,meme,19,0.0,0.0,1.0,0.1,10.0
2026-W15,mourning,22,0.0,0.0,2.0,0.2,10.0
2026-W15,other,21,0.0,0.0,2.0,0.2,10.0
2026-W16,education,15,0.6666666666666666,0.6666666666666666,2.0,0.2,10.0
2026-W16,marketing,23,0.9565217391304348,0.5652173913043478,4.0,0.4,10.0
2026-W16,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W16,mourning,22,0.0,0.0,1.0,0.1,10.0
2026-W16,other,21,1.0,1.0,3.0,0.3,10.0
2026-W17,education,15,0.4666666666666667,0.4666666666666667,2.0,0.2,10.0
2026-W17,marketing,23,0.8695652173913043,0.0,4.0,0.4,10.0
2026-W17,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W17,mourning,22,0.0,0.0,1.0,0.1,10.0
2026-W17,other,21,0.0,0.0,2.0,0.2,10.0
2026-W18,education,15,0.4,0.4,2.0,0.2,10.0
2026-W18,marketing,23,0.30434782608695654,0.17391304347826086,2.0,0.2,10.0
2026-W18,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W18,mourning,22,0.0,0.0,2.0,0.2,10.0
2026-W18,other,21,0.7142857142857143,0.6666666666666666,3.0,0.3,10.0
2026-W19,education,15,0.6,0.6,3.0,0.3,10.0
2026-W19,marketing,23,0.30434782608695654,0.043478260869565216,2.0,0.2,10.0
2026-W19,meme,19,0.0,0.0,1.0,0.1,10.0
2026-W19,mourning,22,0.0,0.0,0.0,0.0,10.0
2026-W19,other,21,0.0,0.0,2.0,0.2,10.0
2026-W20,education,15,0.13333333333333333,0.13333333333333333,2.0,0.2,10.0
2026-W20,marketing,23,0.6086956521739131,0.21739130434782608,3.0,0.3,10.0
2026-W20,meme,19,1.0,1.0,4.0,0.4,10.0
2026-W20,mourning,22,0.0,0.0,0.0,0.0,10.0
2026-W20,other,21,0.0,0.0,0.0,0.0,10.0
2026-W21,education,15,0.0,0.0,1.0,0.1,10.0
2026-W21,marketing,23,0.6086956521739131,0.2608695652173913,3.0,0.3,10.0
2026-W21,meme,19,0.9473684210526315,0.8947368421052632,4.0,0.4,10.0
2026-W21,mourning,22,0.0,0.0,0.0,0.0,10.0
2026-W21,other,21,0.0,0.0,1.0,0.1,10.0
2026-W22,education,15,0.0,0.0,1.0,0.1,10.0
2026-W22,marketing,23,0.17391304347826086,0.0,2.0,0.2,10.0
2026-W22,meme,19,0.9473684210526315,0.8947368421052632,7.0,0.7,10.0
2026-W22,mourning,22,0.0,0.0,0.0,0.0,10.0
2026-W22,other,21,0.0,0.0,0.0,0.0,10.0
