week,type,n_decisions,n_speak,n_posted,mean_u,mean_threshold,mean_benefit,mean_env_gain,mean_env_multiplier
2026-W12,education,15,9,9,1.0066466666666667,0.9470133333333333,1.0066466666666667,1.0,
2026-W12,marketing,23,23,23,1.193286956521739,0.9538391304347825,1.193286956521739,1.0,
2026-W12,meme,19,0,0,-0.07432631578947368,0.9668,-0.07432631578947368,1.0,
2026-W12,mourning,22,0,0,0.26783636363636365,0.9641590909090909,0.26783636363636365,1.0,
2026-W12,other,21,0,0,-0.35062380952380956,0.9515476190476191,-0.35062380952380956,1.0,
2026-W13,education,15,3,3,0.8106733333333334,0.9470133333333333,0.8106733333333334,0.4942,
2026-W13,marketing,23,10,10,0.966391304347826,0.9538391304347825,0.966391304347826,0.49420000000000003,
2026-W13,meme,19,0,0,-0.07432631578947368,0.9668,-0.07432631578947368,0.4942,
2026-W13,mourning,22,22,22,1.8024454545454545,0.9641590909090909,1.8024454545454545,0.4942,
2026-W13,other,21,0,0,-0.20346666666666668,0.9515476190476191,-0.20346666666666668,0.4942,
2026-W14,education,15,12,12,1.1320066666666666,0.9470133333333333,1.1320066666666666,0.7555,
2026-W14,marketing,23,18,18,1.075,0.9538391304347825,1.075,0.7555,
2026-W14,meme,19,0,0,-0.03865263157894737,0.9668,-0.03865263157894737,0.7555,
2026-W14,mourning,22,9,9,0.8856999999999999,0.9641590909090909,0.8856999999999999,0.7555,
2026-W14,other,21,0,0,-0.06519047619047619,0.9515476190476191,-0.06519047619047619,0.7555,
2026-W15,education,15,8,8,0.9507333333333334,0.9470133333333333,0.9507333333333334,1.2901,
2026-W15,marketing,23,17,17,1.0480695652173913,0.9538391304347825,1.0480695652173913,1.2901,
2026-W15,meme,19,0,0,0.0007631578947368403,0.9668,0.0007631578947368403,1.2901,
2026-W15,mourning,22,0,0,0.6773136363636364,0.9641590909090909,0.6773136363636364,1.2901,
2026-W15,other,21,4,4,0.42500952380952384,0.9515476190476191,0.42500952380952384,1.2901,
2026-W16,education,15,11,11,1.0797400000000001,0.9470133333333333,1.0797400000000001,1.6883000000000001,
2026-W16,marketing,23,19,19,1.0768260869565218,0.9538391304347825,1.0768260869565218,1.6883,
2026-W16,meme,19,0,0,0.0008789473684210518,0.9668,0.0008789473684210518,1.6883,
2026-W16,mourning,22,0,0,0.23635,0.9641590909090909,0.23635,1.6883000000000001,
2026-W16,other,21,3,3,0.38852380952380955,0.9515476190476191,0.38852380952380955,1.6883,
2026-W17,education,15,10,10,0.9784066666666666,0.9470133333333333,0.9784066666666666,2.3707,
2026-W17,marketing,23,19,19,1.0595739130434783,0.9538391304347825,1.0595739130434783,2.3707,
2026-W17,meme,19,0,0,-0.03579473684210527,0.9668,-0.03579473684210527,2.3707,
2026-W17,mourning,22,0,0,0.15677727272727274,0.9641590909090909,0.15677727272727274,2.3707,
2026-W17,other,21,5,5,0.4094952380952381,0.9515476190476191,0.4094952380952381,2.3707,
2026-W18,education,15,7,7,0.9667533333333334,0.9470133333333333,0.9667533333333334,2.9862000000000006,
2026-W18,marketing,23,20,20,1.0641652173913043,0.9538391304347825,1.0641652173913043,2.9862,
2026-W18,meme,19,0,0,-0.032794736842105265,0.9668,-0.032794736842105265,2.9862,
2026-W18,mourning,22,0,0,0.10855909090909091,0.9641590909090909,0.10855909090909091,2.9862000000000006,
2026-W18,other,21,3,3,0.3834333333333333,0.9515476190476191,0.3834333333333333,2.9862,
2026-W19,education,15,4,4,0.7882533333333334,0.9470133333333333,0.7882533333333334,2.8773,
2026-W19,marketing,23,18,18,1.0480652173913043,0.9538391304347825,1.0480652173913043,2.8772999999999995,
2026-W19,meme,19,0,0,-0.037747368421052634,0.9668,-0.037747368421052634,2.8773,
2026-W19,mourning,22,0,0,0.09715000000000001,0.9641590909090909,0.09715000000000001,2.8773,
2026-W19,other,21,3,3,0.473752380952381,0.9515476190476191,0.473752380952381,2.8773,
2026-W20,education,15,2,2,0.7122266666666667,0.9470133333333333,0.7122266666666667,2.1768,
2026-W20,marketing,23,17,17,1.0339304347826086,0.9538391304347825,1.0339304347826086,2.1768,
2026-W20,meme,19,5,5,0.6206736842105263,0.9668,0.6206736842105263,2.1768,
2026-W20,mourning,22,0,0,0.10322272727272729,0.9641590909090909,0.10322272727272729,2.1768,
2026-W20,other,21,2,2,0.2656428571428571,0.9515476190476191,0.2656428571428571,2.1768,
2026-W21,education,15,1,1,0.5441,0.9470133333333333,0.5441,1.5656,
2026-W21,marketing,23,14,14,1.0073608695652174,0.9538391304347825,1.0073608695652174,1.5656,
2026-W21,meme,19,16,16,1.583678947368421,0.9668,1.583678947368421,1.5656,
2026-W21,mourning,22,0,0,0.07416818181818181,0.9641590909090909,0.07416818181818181,1.5656,
2026-W21,other,21,0,0,0.03156190476190476,0.9515476190476191,0.03156190476190476,1.5656,
2026-W22,education,15,0,0,0.42074,0.9470133333333333,0.42074,1.3099,
2026-W22,marketing,23,12,12,0.9686956521739131,0.9538391304347825,0.9686956521739131,1.3099,
2026-W22,meme,19,19,19,1.5855789473684212,0.9668,1.5855789473684212,1.3099,
2026-W22,mourning,22,0,0,0.09582727272727273,0.9641590909090909,0.09582727272727273,1.3099,
2026-W22,other,21,0,0,-0.03915238095238095,0.9515476190476191,-0.03915238095238095,1.3099,
