week,bias_meme,bias_mourning,bias_education,bias_marketing,bias_other,bias_noise
2026-W12,0.0,0.0,-0.05,0.09999999999999998,0.0,-0.05
2026-W13,0.0,0.09344262295081962,0.018032786885245913,-0.04754098360655737,-0.03114754098360656,-0.03278688524590164
2026-W14,-0.018518518518518517,0.10740740740740742,-0.1111111111111111,-0.05555555555555558,0.014814814814814836,0.06296296296296297
2026-W15,-0.016666666666666666,0.05,0.050000000000000044,-0.06666666666666665,0.016666666666666677,-0.03333333333333333
2026-W16,0.07727272727272727,0.13181818181818183,-0.15454545454545454,-0.11818181818181817,-0.09090909090909091,0.15454545454545454
2026-W17,0.0,0.051219512195121955,0.0024390243902439046,-0.20731707317073167,0.10243902439024391,0.051219512195121955
2026-W18,0.0,0.0642857142857143,0.04642857142857144,-0.04642857142857143,-0.12857142857142856,0.0642857142857143
2026-W19,-0.020833333333333332,-0.020833333333333332,-0.07500000000000001,-0.07916666666666666,0.1375,0.05833333333333334
2026-W20,-0.13859649122807016,0.0824561403508772,-0.05263157894736842,0.07894736842105265,-0.017543859649122806,0.04736842105263159
2026-W21,-0.14418604651162792,0.05348837209302326,0.05348837209302326,-0.016279069767441853,-0.023255813953488372,0.07674418604651163
2026-W22,-0.21739130434782605,0.05652173913043479,0.05652173913043479,0.04782608695652174,-0.021739130434782608,0.0782608695652174
