week,type,n_agents,spoke_rate,mismatch_rate,mean_exposure_own,mean_climate_own,mean_feed_slots
2026-W12,education,15,0.4666666666666667,0.4666666666666667,1.3333333333333333,0.13333333333333333,10.0
2026-W12,marketing,23,1.0,0.043478260869565216,7.6521739130434785,0.7652173913043478,10.0
2026-W12,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W12,mourning,22,0.0,0.0,0.0,0.0,10.0
2026-W12,other,21,0.0,0.0,0.0,0.0,10.0
2026-W13,education,15,0.2,0.2,0.7333333333333333,0.07333333333333333,10.0
2026-W13,marketing,23,0.43478260869565216,0.43478260869565216,2.3043478260869565,0.23043478260869565,10.0
2026-W13,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W13,mourning,22,1.0,0.0,5.363636363636363,0.5363636363636364,10.0
2026-W13,other,21,0.23809523809523808,0.23809523809523808,1.380952380952381,0.1380952380952381,10.0
2026-W14,education,15,0.3333333333333333,0.3333333333333333,1.4,0.14,10.0
2026-W14,marketing,23,0.8260869565217391,0.5217391304347826,3.869565217391304,0.3869565217391305,10.0
2026-W14,meme,19,0.0,0.0,0.05263157894736842,0.005263157894736842,10.0
2026-W14,mourning,22,0.45454545454545453,0.0,3.090909090909091,0.3090909090909091,10.0
2026-W14,other,21,0.19047619047619047,0.19047619047619047,1.2857142857142858,0.1285714285714286,10.0
2026-W15,education,15,0.6,0.6,1.6,0.16,10.0
2026-W15,marketing,23,0.6956521739130435,0.34782608695652173,3.0434782608695654,0.30434782608695654,10.0
2026-W15,meme,19,0.0,0.0,0.10526315789473684,0.010526315789473684,10.0
2026-W15,mourning,22,0.22727272727272727,0.0,3.3636363636363638,0.33636363636363636,10.0
2026-W15,other,21,0.3333333333333333,0.3333333333333333,1.8571428571428572,0.18571428571428572,10.0
2026-W16,education,15,0.6666666666666666,0.6666666666666666,1.9333333333333333,0.19333333333333333,10.0
2026-W16,marketing,23,0.5652173913043478,0.2608695652173913,3.0434782608695654,0.30434782608695654,10.0
2026-W16,meme,19,0.0,0.0,0.2631578947368421,0.02631578947368421,10.0
2026-W16,mourning,22,0.0,0.0,1.6818181818181819,0.16818181818181818,10.0
2026-W16,other,21,0.09523809523809523,0.09523809523809523,1.3333333333333333,0.13333333333333336,10.0
2026-W17,education,15,0.8,0.8,2.7333333333333334,0.2733333333333333,10.0
2026-W17,marketing,23,0.7391304347826086,0.21739130434782608,3.9565217391304346,0.39565217391304347,10.0
2026-W17,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W17,mourning,22,0.0,0.0,0.8181818181818182,0.08181818181818182,10.0
2026-W17,other,21,0.19047619047619047,0.19047619047619047,1.9523809523809523,0.19523809523809527,10.0
2026-W18,education,15,0.6,0.6,3.0,0.3,10.0
2026-W18,marketing,23,0.9130434782608695,0.13043478260869565,3.9130434782608696,0.391304347826087,10.0
2026-W18,meme,19,0.0,0.0,0.10526315789473684,0.010526315789473684,10.0
2026-W18,mourning,22,0.0,0.0,0.7727272727272727,0.07727272727272728,10.0
2026-W18,other,21,0.047619047619047616,0.047619047619047616,1.619047619047619,0.1619047619047619,10.0
2026-W19,education,15,0.5333333333333333,0.5333333333333333,2.8,0.28,10.0
2026-W19,marketing,23,0.8260869565217391,0.17391304347826086,5.434782608695652,0.5434782608695652,10.0
2026-W19,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W19,mourning,22,0.0,0.0,0.18181818181818182,0.018181818181818184,10.0
2026-W19,other,21,0.09523809523809523,0.09523809523809523,1.2380952380952381,0.12380952380952381,10.0
2026-W20,education,15,0.4666666666666667,0.4666666666666667,2.466666666666667,0.24666666666666667,10.0
2026-W20,marketing,23,0.6521739130434783,0.13043478260869565,5.086956521739131,0.508695652173913,10.0
2026-W20,meme,19,0.10526315789473684,0.10526315789473684,0.6842105263157895,0.06842105263157895,10.0
2026-W20,mourning,22,0.0,0.0,0.7272727272727273,0.07272727272727274,10.0
2026-W20,other,21,0.0,0.0,1.0952380952380953,0.10952380952380954,10.0
2026-W21,education,15,0.06666666666666667,0.06666666666666667,2.0,0.2,10.0
2026-W21,marketing,23,0.4782608695652174,0.043478260869565216,4.521739130434782,0.45217391304347826,10.0
2026-W21,meme,19,0.5789473684210527,0.5789473684210527,2.210526315789474,0.2210526315789474,10.0
2026-W21,mourning,22,0.0,0.0,0.4090909090909091,0.04090909090909091,10.0
2026-W21,other,21,0.0,0.0,0.47619047619047616,0.047619047619047616,10.0
2026-W22,education,15,0.0,0.0,0.9333333333333333,0.09333333333333334,10.0
2026-W22,marketing,23,0.34782608695652173,0.043478260869565216,3.347826086956522,0.3347826086956522,10.0
2026-W22,meme,19,0.8947368421052632,0.8947368421052632,4.315789473684211,0.431578947368421,10.0
2026-W22,mourning,22,0.0,0.0,0.4090909090909091,0.04090909090909091,10.0
2026-W22,other,21,0.0,0.0,0.38095238095238093,0.0380952380952381,10.0
