week,type,n_agents,spoke_rate,mismatch_rate,mean_exposure_own,mean_climate_own,mean_feed_slots
2026-W12,education,15,0.5333333333333333,0.5333333333333333,1.3333333333333333,0.13333333333333333,10.0
2026-W12,marketing,23,0.8260869565217391,0.08695652173913043,7.6521739130434785,0.7652173913043478,10.0
2026-W12,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W12,mourning,22,0.0,0.0,0.0,0.0,10.0
2026-W12,other,21,0.0,0.0,0.0,0.0,10.0
2026-W13,education,15,0.7333333333333333,0.7333333333333333,2.0,0.2,10.0
2026-W13,marketing,23,0.6086956521739131,0.21739130434782608,4.869565217391305,0.4869565217391304,10.0
2026-W13,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W13,mourning,22,0.5454545454545454,0.0,2.0,0.2,10.0
2026-W13,other,21,0.19047619047619047,0.19047619047619047,0.8571428571428571,0.08571428571428572,10.0
2026-W14,education,15,0.4,0.4,1.8666666666666667,0.18666666666666668,10.0
2026-W14,marketing,23,0.391304347826087,0.2608695652173913,3.391304347826087,0.3391304347826087,10.0
2026-W14,meme,19,0.0,0.0,0.05263157894736842,0.005263157894736842,10.0
2026-W14,mourning,22,0.4090909090909091,0.0,2.3181818181818183,0.2318181818181818,10.0
2026-W14,other,21,0.09523809523809523,0.09523809523809523,0.9047619047619048,0.09047619047619049,10.0
2026-W15,education,15,0.3333333333333333,0.3333333333333333,2.533333333333333,0.2533333333333333,10.0
2026-W15,marketing,23,0.34782608695652173,0.0,3.4347826086956523,0.34347826086956523,10.0
2026-W15,meme,19,0.0,0.0,0.05263157894736842,0.005263157894736842,10.0
2026-W15,mourning,22,0.3181818181818182,0.0,2.1363636363636362,0.21363636363636365,10.0
2026-W15,other,21,0.3333333333333333,0.3333333333333333,1.5238095238095237,0.1523809523809524,10.0
2026-W16,education,15,0.26666666666666666,0.26666666666666666,1.3333333333333333,0.13333333333333333,10.0
2026-W16,marketing,23,0.21739130434782608,0.08695652173913043,3.260869565217391,0.32608695652173914,10.0
2026-W16,meme,19,0.0,0.0,0.21052631578947367,0.021052631578947368,10.0
2026-W16,mourning,22,0.09090909090909091,0.0,2.090909090909091,0.2090909090909091,10.0
2026-W16,other,21,0.2857142857142857,0.2857142857142857,1.7619047619047619,0.1761904761904762,10.0
2026-W17,education,15,0.26666666666666666,0.26666666666666666,1.8,0.18000000000000002,10.0
2026-W17,marketing,23,0.21739130434782608,0.17391304347826086,3.4782608695652173,0.34782608695652173,10.0
2026-W17,meme,19,0.0,0.0,0.05263157894736842,0.005263157894736842,10.0
2026-W17,mourning,22,0.18181818181818182,0.0,2.1818181818181817,0.21818181818181817,10.0
2026-W17,other,21,0.19047619047619047,0.19047619047619047,1.7142857142857142,0.17142857142857143,10.0
2026-W18,education,15,0.13333333333333333,0.13333333333333333,1.3333333333333333,0.13333333333333333,10.0
2026-W18,marketing,23,0.17391304347826086,0.13043478260869565,3.869565217391304,0.3869565217391305,10.0
2026-W18,meme,19,0.0,0.0,0.15789473684210525,0.01578947368421053,10.0
2026-W18,mourning,22,0.045454545454545456,0.0,1.9545454545454546,0.19545454545454544,10.0
2026-W18,other,21,0.09523809523809523,0.09523809523809523,1.9523809523809523,0.19523809523809527,10.0
2026-W19,education,15,0.06666666666666667,0.06666666666666667,1.9333333333333333,0.19333333333333333,10.0
2026-W19,marketing,23,0.17391304347826086,0.17391304347826086,3.869565217391304,0.3869565217391305,10.0
2026-W19,meme,19,0.0,0.0,0.15789473684210525,0.01578947368421053,10.0
2026-W19,mourning,22,0.045454545454545456,0.0,1.9090909090909092,0.19090909090909092,10.0
2026-W19,other,21,0.14285714285714285,0.14285714285714285,1.6666666666666667,0.16666666666666666,10.0
2026-W20,education,15,0.13333333333333333,0.13333333333333333,2.466666666666667,0.24666666666666667,10.0
2026-W20,marketing,23,0.13043478260869565,0.13043478260869565,3.347826086956522,0.3347826086956522,10.0
2026-W20,meme,19,0.0,0.0,0.2631578947368421,0.02631578947368421,10.0
2026-W20,mourning,22,0.045454545454545456,0.0,1.8636363636363635,0.18636363636363634,10.0
2026-W20,other,21,0.047619047619047616,0.047619047619047616,2.142857142857143,0.21428571428571427,10.0
2026-W21,education,15,0.0,0.0,1.8666666666666667,0.18666666666666665,10.0
2026-W21,marketing,23,0.13043478260869565,0.13043478260869565,3.130434782608696,0.3130434782608696,10.0
2026-W21,meme,19,0.21052631578947367,0.15789473684210525,0.6842105263157895,0.06842105263157895,10.0
2026-W21,mourning,22,0.045454545454545456,0.0,1.5,0.15000000000000002,10.0
2026-W21,other,21,0.0,0.0,1.8095238095238095,0.18095238095238098,10.0
2026-W22,education,15,0.0,0.0,2.0,0.2,10.0
2026-W22,marketing,23,0.13043478260869565,0.08695652173913043,4.0,0.39999999999999997,10.0
2026-W22,meme,19,0.10526315789473684,0.10526315789473684,0.8421052631578947,0.08421052631578947,10.0
2026-W22,mourning,22,0.0,0.0,1.7727272727272727,0.17727272727272728,10.0
2026-W22,other,21,0.0,0.0,1.7142857142857142,0.17142857142857143,10.0
