week,type,n_decisions,n_speak,n_posted,mean_u,mean_threshold,mean_benefit,mean_env_gain,mean_env_multiplier
2026-W12,education,15,4,4,0.8535666666666667,0.9470133333333333,0.8535666666666667,1.0,
2026-W12,marketing,23,23,22,1.1933565217391304,0.9538391304347825,1.1933565217391304,1.0,
2026-W12,meme,19,0,0,-0.07432631578947368,0.9668,-0.07432631578947368,1.0,
2026-W12,mourning,22,0,0,0.26783636363636365,0.9641590909090909,0.26783636363636365,1.0,
2026-W12,other,21,0,0,-0.35062380952380956,0.9515476190476191,-0.35062380952380956,1.0,
2026-W13,education,15,4,4,0.7799333333333334,0.9470133333333333,0.7799333333333334,0.4801,
2026-W13,marketing,23,14,14,1.0163521739130434,0.9538391304347825,1.0163521739130434,0.4801,
2026-W13,meme,19,0,0,-0.07432631578947368,0.9668,-0.07432631578947368,0.4801,
2026-W13,mourning,22,22,22,1.7926454545454547,0.9641590909090909,1.7926454545454547,0.4801,
2026-W13,other,21,3,3,0.3530761904761905,0.9515476190476191,0.3530761904761905,0.4801,
2026-W14,education,15,7,7,0.97468,0.9470133333333333,0.97468,0.7581,
2026-W14,marketing,23,22,22,1.1007608695652173,0.9538391304347825,1.1007608695652173,0.7581,
2026-W14,meme,19,0,0,-0.07432631578947368,0.9668,-0.07432631578947368,0.7581,
2026-W14,mourning,22,10,10,0.874540909090909,0.9641590909090909,0.874540909090909,0.7581,
2026-W14,other,21,4,4,0.38425714285714285,0.9515476190476191,0.38425714285714285,0.7581,
2026-W15,education,15,9,9,1.03268,0.9470133333333333,1.03268,1.2971,
2026-W15,marketing,23,18,18,1.059117391304348,0.9538391304347825,1.059117391304348,1.2971,
2026-W15,meme,19,0,0,-0.021252631578947367,0.9668,-0.021252631578947367,1.2971,
2026-W15,mourning,22,5,5,0.7246090909090909,0.9641590909090909,0.7246090909090909,1.2971,
2026-W15,other,21,3,3,0.4619380952380952,0.9515476190476191,0.4619380952380952,1.2971,
2026-W16,education,15,11,11,1.0164533333333334,0.9470133333333333,1.0164533333333334,1.7006,
2026-W16,marketing,23,20,20,1.0873478260869565,0.9538391304347825,1.0873478260869565,1.7006,
2026-W16,meme,19,0,0,0.010273684210526315,0.9668,0.010273684210526315,1.7006,
2026-W16,mourning,22,0,0,0.3793863636363637,0.9641590909090909,0.3793863636363637,1.7006,
2026-W16,other,21,3,3,0.2981238095238095,0.9515476190476191,0.2981238095238095,1.7005999999999997,
2026-W17,education,15,8,8,0.9472799999999999,0.9470133333333333,0.9472799999999999,2.3840999999999997,
2026-W17,marketing,23,20,20,1.0840608695652174,0.9538391304347825,1.0840608695652174,2.3841,
2026-W17,meme,19,0,0,0.011957894736842105,0.9668,0.011957894736842105,2.3841,
2026-W17,mourning,22,0,0,0.16113636363636363,0.9641590909090909,0.16113636363636363,2.3841,
2026-W17,other,21,3,3,0.34067619047619047,0.9515476190476191,0.34067619047619047,2.3841,
2026-W18,education,15,7,7,0.91028,0.9470133333333333,0.91028,2.9969000000000006,
2026-W18,marketing,23,19,19,1.0648304347826087,0.9538391304347825,1.0648304347826087,2.9969,
2026-W18,meme,19,0,0,-0.05478947368421052,0.9668,-0.05478947368421052,2.9969,
2026-W18,mourning,22,0,0,0.11947727272727272,0.9641590909090909,0.11947727272727272,2.9969000000000006,
2026-W18,other,21,5,5,0.30292857142857144,0.9515476190476191,0.30292857142857144,2.9969,
2026-W19,education,15,6,6,0.8390733333333333,0.9470133333333333,0.8390733333333333,2.8965,
2026-W19,marketing,23,18,18,1.0458652173913043,0.9538391304347825,1.0458652173913043,2.8965,
2026-W19,meme,19,0,0,-0.03792631578947368,0.9668,-0.03792631578947368,2.8965,
2026-W19,mourning,22,0,0,0.09666363636363635,0.9641590909090909,0.09666363636363635,2.8965,
2026-W19,other,21,0,0,0.31420476190476193,0.9515476190476191,0.31420476190476193,2.8965,
2026-W20,education,15,4,4,0.75628,0.9470133333333333,0.75628,2.1846,
2026-W20,marketing,23,16,16,1.0289782608695652,0.9538391304347825,1.0289782608695652,2.1846,
2026-W20,meme,19,5,5,0.6557157894736843,0.9668,0.6557157894736843,2.1846,
2026-W20,mourning,22,0,0,0.07651818181818182,0.9641590909090909,0.07651818181818182,2.1846,
2026-W20,other,21,4,4,0.43502380952380953,0.9515476190476191,0.43502380952380953,2.1846,
2026-W21,education,15,2,2,0.7019266666666667,0.9470133333333333,0.7019266666666667,1.571,
2026-W21,marketing,23,14,14,0.9997217391304348,0.9538391304347825,0.9997217391304348,1.5709999999999997,
2026-W21,meme,19,17,17,1.6095947368421053,0.9668,1.6095947368421053,1.571,
2026-W21,mourning,22,0,0,0.08158636363636364,0.9641590909090909,0.08158636363636364,1.571,
2026-W21,other,21,1,1,0.048742857142857136,0.9515476190476191,0.048742857142857136,1.571,
2026-W22,education,15,0,0,0.44686,0.9470133333333333,0.44686,1.3125,
2026-W22,marketing,23,11,11,0.9533652173913043,0.9538391304347825,0.9533652173913043,1.3125,
2026-W22,meme,19,18,18,1.528921052631579,0.9668,1.528921052631579,1.3125,
2026-W22,mourning,22,0,0,0.08820454545454545,0.9641590909090909,0.08820454545454545,1.3125,
2026-W22,other,21,0,0,-0.03934285714285714,0.9515476190476191,-0.03934285714285714,1.3125,
