week,type,n_agents,spoke_rate,mismatch_rate,mean_exposure_own,mean_climate_own,mean_feed_slots
2026-W12,education,15,0.3333333333333333,0.3333333333333333,1.2666666666666666,0.12666666666666668,10.0
2026-W12,marketing,23,1.0,0.043478260869565216,7.217391304347826,0.7217391304347827,10.0
2026-W12,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W12,mourning,22,0.0,0.0,0.0,0.0,10.0
2026-W12,other,21,0.0,0.0,0.0,0.0,10.0
2026-W13,education,15,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.05333333333333334,10.0
2026-W13,marketing,23,0.782608695652174,0.782608695652174,3.4347826086956523,0.34347826086956523,10.0
2026-W13,meme,19,0.0,0.0,0.0,0.0,10.0
2026-W13,mourning,22,1.0,0.0,5.5,0.5499999999999999,10.0
2026-W13,other,21,0.0,0.0,0.38095238095238093,0.0380952380952381,10.0
2026-W14,education,15,0.4666666666666667,0.4666666666666667,1.5333333333333334,0.15333333333333335,10.0
2026-W14,marketing,23,0.8260869565217391,0.6086956521739131,4.826086956521739,0.4826086956521739,10.0
2026-W14,meme,19,0.0,0.0,0.10526315789473684,0.010526315789473684,10.0
2026-W14,mourning,22,0.18181818181818182,0.0,2.3636363636363638,0.23636363636363636,10.0
2026-W14,other,21,0.14285714285714285,0.14285714285714285,1.1904761904761905,0.11904761904761904,10.0
2026-W15,education,15,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.13333333333333333,10.0
2026-W15,marketing,23,0.8260869565217391,0.5652173913043478,4.217391304347826,0.42173913043478256,10.0
2026-W15,meme,19,0.05263157894736842,0.05263157894736842,0.2631578947368421,0.02631578947368421,10.0
2026-W15,mourning,22,0.3181818181818182,0.0,3.8181818181818183,0.38181818181818183,10.0
2026-W15,other,21,0.2857142857142857,0.19047619047619047,1.5238095238095237,0.1523809523809524,10.0
2026-W16,education,15,0.6,0.6,1.8666666666666667,0.18666666666666665,10.0
2026-W16,marketing,23,0.782608695652174,0.4782608695652174,4.130434782608695,0.41304347826086957,10.0
2026-W16,meme,19,0.10526315789473684,0.10526315789473684,0.3684210526315789,0.0368421052631579,10.0
2026-W16,mourning,22,0.0,0.0,1.2727272727272727,0.1272727272727273,10.0
2026-W16,other,21,0.38095238095238093,0.38095238095238093,2.0952380952380953,0.20952380952380953,10.0
2026-W17,education,15,0.6666666666666666,0.6666666666666666,1.8666666666666667,0.18666666666666665,10.0
2026-W17,marketing,23,0.782608695652174,0.34782608695652173,4.217391304347826,0.42173913043478256,10.0
2026-W17,meme,19,0.0,0.0,0.3157894736842105,0.03157894736842106,10.0
2026-W17,mourning,22,0.0,0.0,0.8181818181818182,0.08181818181818182,10.0
2026-W17,other,21,0.42857142857142855,0.42857142857142855,2.4761904761904763,0.24761904761904763,10.0
2026-W18,education,15,0.5333333333333333,0.5333333333333333,2.2666666666666666,0.22666666666666666,10.0
2026-W18,marketing,23,0.782608695652174,0.21739130434782608,4.565217391304348,0.45652173913043476,10.0
2026-W18,meme,19,0.05263157894736842,0.05263157894736842,0.3684210526315789,0.0368421052631579,10.0
2026-W18,mourning,22,0.0,0.0,0.36363636363636365,0.03636363636363637,10.0
2026-W18,other,21,0.3333333333333333,0.3333333333333333,2.1904761904761907,0.21904761904761907,10.0
2026-W19,education,15,0.6,0.6,2.6666666666666665,0.26666666666666666,10.0
2026-W19,marketing,23,0.6956521739130435,0.17391304347826086,4.695652173913044,0.46956521739130436,10.0
2026-W19,meme,19,0.0,0.0,0.05263157894736842,0.005263157894736842,10.0
2026-W19,mourning,22,0.0,0.0,0.3181818181818182,0.03181818181818182,10.0
2026-W19,other,21,0.19047619047619047,0.19047619047619047,2.0476190476190474,0.20476190476190476,10.0
2026-W20,education,15,0.26666666666666666,0.26666666666666666,2.4,0.24000000000000002,10.0
2026-W20,marketing,23,0.6086956521739131,0.2608695652173913,5.260869565217392,0.5260869565217391,10.0
2026-W20,meme,19,0.10526315789473684,0.10526315789473684,0.9473684210526315,0.09473684210526316,10.0
2026-W20,mourning,22,0.0,0.0,0.2727272727272727,0.02727272727272728,10.0
2026-W20,other,21,0.09523809523809523,0.09523809523809523,1.5238095238095237,0.1523809523809524,10.0
2026-W21,education,15,0.26666666666666666,0.26666666666666666,1.7333333333333334,0.17333333333333334,10.0
2026-W21,marketing,23,0.6521739130434783,0.0,4.260869565217392,0.42608695652173917,10.0
2026-W21,meme,19,0.3684210526315789,0.3684210526315789,1.894736842105263,0.18947368421052632,10.0
2026-W21,mourning,22,0.0,0.0,0.5909090909090909,0.05909090909090909,10.0
2026-W21,other,21,0.047619047619047616,0.047619047619047616,1.0952380952380953,0.10952380952380954,10.0
2026-W22,education,15,0.26666666666666666,0.26666666666666666,1.6666666666666667,0.16666666666666666,10.0
2026-W22,marketing,23,0.391304347826087,0.13043478260869565,3.3043478260869565,0.33043478260869563,10.0
2026-W22,meme,19,1.0,1.0,3.5789473684210527,0.35789473684210527,10.0
2026-W22,mourning,22,0.0,0.0,0.6363636363636364,0.06363636363636364,10.0
2026-W22,other,21,0.0,0.0,0.5714285714285714,0.05714285714285715,10.0
